Generation;AverageBest;AverageAverage;AverageTime
0;30.3660074;33.4816452795555;0.0
1;30.2701994;33.33962952282221;5.084
2;30.2008324;33.242470963866644;10.275
3;30.0437;33.1640664551333;15.398
4;29.9094815;33.10109408513331;20.436
5;29.9090121;33.05271207744442;25.661
6;29.8136811;33.010456389333314;30.972
7;29.859250799999998;32.971927386933324;36.433
8;29.8312258;32.93628444122222;42.113
9;29.8627916;32.90767028484444;47.976
10;29.844791999999998;32.87696020346665;53.695
11;29.7824477;32.85309957806666;59.568
12;29.700898;32.82745430039998;65.375
13;29.7076726;32.810430245266645;71.317
14;29.7007218;32.78825696584444;77.333
15;29.674823;32.76646585528888;83.295
16;29.5969114;32.74501146333333;89.393
17;29.6090634;32.72478727353334;95.466
18;29.596817299999998;32.70592152782221;101.64699999999999
19;29.6133795;32.69039321524444;107.707
20;29.599959899999998;32.67576555619998;113.822
21;29.6160532;32.658584161044416;119.94800000000001
22;29.6312365;32.64116224146662;126.46499999999999
23;29.5977934;32.625682991866626;132.576
24;29.5977934;32.611382409044396;138.852
25;29.5698829;32.59449314419996;145.197
26;29.5653753;32.581030925688836;151.374
27;29.563089;32.56432348484441;157.567
28;29.5486765;32.549752294977736;163.87900000000002
29;29.6465282;32.539127154111064;170.107
30;29.6490974;32.5218378201333;176.38400000000001
31;29.6348116;32.511980119466635;182.476
32;29.6344954;32.49734072515554;188.485
33;29.6224798;32.48548870504441;194.588
34;29.6220624;32.468496145355516;200.64
35;29.5430566;32.45399648355551;206.756
36;29.5362181;32.44297978608882;212.826
37;29.5337625;32.42887209024439;218.784
38;29.5337135;32.41483505342217;224.762
39;29.5359795;32.40313038313329;230.724
40;29.5359795;32.391191044422186;236.763
41;29.5341775;32.37886993111108;242.76299999999998
42;29.5338301;32.36693956991108;248.778
43;29.5169455;32.35628864186664;254.755
44;29.566864;32.3433373384444;260.689
45;29.5029382;32.33259590039996;266.829
46;29.5112678;32.32247286517773;272.966
47;29.5677481;32.31300111859996;279.163
48;29.5518031;32.29822130346663;285.315
49;29.5291557;32.2865345946444;291.379
50;29.4754538;32.27390315406663;297.524
51;29.4740764;32.262874250488856;303.683
52;29.485403;32.25112349384442;309.876
53;29.4224498;32.239814841844414;316.103
54;29.4294302;32.22930423417774;322.207
55;29.424287;32.219890407222174;328.368
56;29.4196795;32.20874021262218;334.43
57;29.4244187;32.2002986045333;340.45
58;29.3589827;32.18976228422218;346.608
59;29.3423196;32.180077541911075;352.688
60;29.3408983;32.16798892248886;358.918
61;29.2757168;32.157862283866635;364.981
62;29.3460903;32.14952060639996;370.998
63;29.3460903;32.138280268488856;377.041
64;29.339774900000002;32.13045130335552;383.027
65;29.4030878;32.12060473479996;388.979
66;29.4133439;32.111275692466634;395.056
67;29.4133439;32.101216288977746;401.08799999999997
68;29.3549782;32.09085143908886;407.102
69;29.351455;32.08052755519996;413.082
70;29.3627946;32.071152433488855;419.049
71;29.302179600000002;32.063834287466605;424.953
72;29.3685565;32.05482656011105;430.905
73;29.359383700000002;32.04750792973329;436.841
74;29.2921594;32.03878744431107;442.914
75;29.2921594;32.02910333933328;448.86899999999997
76;29.1965289;32.01896080913329;454.867
77;29.1965289;32.012491472488854;460.773
78;29.2011355;32.00261227475551;466.79699999999997
79;29.1311672;31.99618649913329;472.76
80;29.1283806;31.986872017199953;478.697
81;29.1051054;31.977845421311066;484.647
82;29.2595434;31.969164496911063;490.52
83;29.2595434;31.958347953044388;496.516
84;29.2574285;31.95048553802216;502.591
85;29.2559726;31.941850004888828;508.667
86;29.2559726;31.933313805044392;514.67
87;29.2559726;31.92480666982216;520.647
88;29.2559726;31.916924463355492;526.655
89;29.256332;31.909172179155505;532.5459999999999
90;29.2506018;31.90113346688884;538.656
91;29.2506018;31.891025396311072;544.597
92;29.2505271;31.883423987755506;550.539
93;29.2505271;31.87681434586662;556.501
94;29.245309;31.86833080175552;562.47
95;29.174646799999998;31.860815385266626;568.408
96;29.1718998;31.852457105911064;574.3679999999999
97;29.1718998;31.844253822333293;580.52
98;29.1718998;31.835536424044385;586.5409999999999
99;29.1691856;31.827304984199948;592.552
100;29.1691856;31.818299453799945;598.68
101;29.1662764;31.812800133888835;604.734
102;29.1606886;31.804555071422165;610.952
103;29.2258962;31.796065314111058;617.277
104;29.2258962;31.787923352977717;623.475
105;29.2116845;31.780775458644385;629.673
106;29.2116845;31.773106757511062;635.8969999999999
107;29.2116845;31.767532260044398;642.197
108;29.2116845;31.758431913533283;648.625
109;29.2116845;31.751330939666627;654.879
110;29.145398999999998;31.74367694679996;661.255
111;29.0788464;31.73671642782218;667.729
112;29.1352226;31.7299544028444;674.23
113;29.1291987;31.72360919079995;680.812
114;29.1291987;31.71751974757774;687.379
115;29.201508099999998;31.710523695999957;693.975
116;29.1978755;31.704022593733303;700.558
117;29.1980793;31.697169269888853;707.149
118;29.1974333;31.68886815457775;713.729
119;29.1396059;31.682300591088854;720.411
120;29.076009;31.676048663088864;727.052
121;29.076009;31.66923955191107;733.861
122;28.9976743;31.662961990222183;740.538
123;28.9947457;31.655954229755512;747.142
124;28.9873792;31.649865200977743;753.82
125;28.9872676;31.64397100304441;760.387
126;28.9872676;31.638245556866625;766.955
127;28.9872676;31.63052498086663;773.486
128;28.9872676;31.62357764164441;780.158
129;28.981832400000002;31.617417999266628;786.622
130;28.981832400000002;31.61120947206663;793.097
131;28.981832400000002;31.605622134822195;799.669
132;28.9776884;31.600513007955513;806.236
133;28.9776884;31.595243289066634;812.629
134;28.9781925;31.5896197261333;819.283
135;28.977884500000002;31.58272713997774;825.834
136;28.977884500000002;31.577342912977738;832.499
137;28.9662788;31.57002721855551;839.173
138;28.9662788;31.563909208622174;846.0
139;28.9662788;31.558231404799944;852.732
140;28.9662788;31.552311764599946;859.472
141;28.9662788;31.54628673811105;866.235
142;28.9662788;31.540656027999944;873.003
143;28.9662788;31.535445430444383;879.709
144;28.9706254;31.531096779511056;886.559
145;28.9689182;31.525415847066615;893.49
146;28.9661725;31.520929820644405;900.554
147;28.9661725;31.515840130022184;907.477
148;28.9661725;31.51061631795552;914.238
149;28.9661725;31.50479009124441;921.065
150;28.9632303;31.498373874999963;928.04
151;28.9632303;31.492967955444403;934.966
152;28.9632303;31.487207238399957;942.198
153;28.9632303;31.481008519399957;949.227
154;28.9632303;31.476260460688835;956.169
155;28.9636242;31.471394285777713;963.118
156;28.9636242;31.464986313599933;970.067
157;28.8848378;31.45982468142216;977.073
158;28.8848378;31.454417279355493;984.068
159;28.8848378;31.449975698377717;991.201
160;28.8848378;31.445298073311054;998.205
161;28.8848378;31.439524870822165;1005.313
162;28.8848378;31.434901146977726;1012.483
163;28.8820548;31.430109003222178;1019.687
164;28.8820548;31.425520961422173;1026.893
165;28.8811243;31.42044741613329;1034.222
166;28.8811243;31.41626546115551;1041.382
167;28.8707145;31.41132114831106;1048.659
168;28.8707145;31.405204846022173;1055.852
169;28.8671595;31.40044746057773;1063.098
170;28.8671595;31.39608563931106;1070.4660000000001
171;28.8671595;31.391965986244397;1078.026
172;28.8627145;31.386885028688834;1085.6009999999999
173;28.8627145;31.381535646822165;1093.078
174;28.8627145;31.37676317946661;1100.655
175;28.8627145;31.371510710399946;1108.248
176;28.8604748;31.367544791066614;1115.767
177;28.8569006;31.36231506093328;1123.506
178;28.8569006;31.357693578111054;1130.782
179;28.8569006;31.353451157088834;1138.171
180;28.7848655;31.3490116667555;1145.69
181;28.7848655;31.344813364822173;1153.06
182;28.7848655;31.340453354955518;1160.846
183;28.7848655;31.335702076133295;1168.444
184;28.7848655;31.331361664977738;1175.716
185;28.7848655;31.326453664777734;1183.287
186;28.7815067;31.322336339555513;1190.944
187;28.7815067;31.317924120199965;1198.11
188;28.7815067;31.313592536622185;1205.107
189;28.7222299;31.309095868688846;1212.312
190;28.7222299;31.30478094008884;1219.503
