Generation;Best;Average
0;57,437636;60,40332405
1;57,37224;59,79696478999997
2;56,305991;59,79973678999997
3;56,305991;59,82171026000002
4;56,305991;59,70139393999999
5;56,305991;59,82071613000001
6;56,305991;59,498745470000024
7;56,305991;59,593844190000006
8;56,305991;59,51964649000002
9;56,305991;59,31271213
10;56,305991;59,27182912999999
11;56,305991;59,429552999999984
12;56,305991;59,545562819999994
13;56,305991;59,40971709
14;55,297792;59,283075040000014
15;55,297792;59,246560470000006
16;55,297792;59,2919755
17;55,297792;59,397905649999984
18;55,297792;59,212847329999974
19;55,297792;59,10823313000001
20;55,297792;59,07262307000003
21;55,297792;59,15738909999999
22;55,297792;59,25895660000001
23;55,297792;59,14233163
24;55,297792;59,13886246999998
25;55,297792;58,65027529000002
26;55,297792;58,97865629999999
27;55,297792;59,064091529999985
28;55,297792;58,72529851999999
29;55,297792;58,717433039999996
30;55,297792;58,875752730000016
31;55,297792;58,61054190000002
32;55,297792;58,93034431000001
33;55,297792;58,63066492000003
34;55,297792;58,93299159000002
35;55,297792;58,79372744000001
36;55,297792;58,91708421000001
37;54,520012;58,72565818000001
38;54,520012;58,83961655000003
39;54,520012;58,91708020999999
40;54,520012;58,78898997
41;54,520012;58,687109279999994
42;54,520012;58,99946972000002
43;54,433051;58,90245976999999
44;54,433051;58,483482160000015
45;54,433051;58,677312960000016
46;54,433051;58,77976602999999
47;54,433051;58,854021840000016
48;54,433051;58,44651317999999
49;54,433051;58,774293939999964
50;54,433051;58,51378686999997
51;54,433051;58,67624137
52;54,433051;58,62272192
53;54,433051;58,65421420000003
54;54,433051;58,41468406999999
55;54,433051;58,353710709999994
56;54,433051;58,64994135
57;54,433051;58,41365562999999
58;54,433051;58,53803335
59;54,433051;58,762852810000005
60;54,433051;58,65662522000003
61;54,433051;58,63481379999999
62;54,433051;58,68771148000002
63;54,433051;58,62921657999999
64;54,433051;58,43149321000001
65;54,413668;58,76861917000002
66;54,413668;58,57949737000003
67;54,413668;58,48216473
68;54,413668;58,55731088
69;54,413668;58,71134692000001
70;54,413668;58,41025432000002
71;54,413668;58,66693561000001
72;54,413668;58,57505932
73;54,413668;58,59467306000002
74;54,413668;58,61925431000002
75;54,413668;58,64645236000004
76;54,413668;58,43672213000004
77;54,413668;58,58189209000002
78;54,413668;58,98517225
79;54,413668;58,75466005000005
80;54,413668;58,746049420000006
81;54,413668;58,75415892000001
82;54,413668;58,73709635000002
83;54,413668;58,45460308999999
84;54,413668;58,36339021999999
85;54,413668;58,63146090000001
86;54,413668;58,5938005
87;54,413668;58,553041430000015
88;54,413668;58,447156990000025
89;54,413668;58,229279090000006
90;54,413668;58,437542610000044
91;54,413668;58,41127167000003
92;54,413668;58,456112780000005
93;54,413668;58,16035804
94;54,413668;58,484133699999994
95;54,413668;58,34952488000001
96;54,413668;58,57533751000003
97;54,413668;58,33530989999998
98;54,413668;58,44111649000002
99;54,413668;58,40382194
100;54,413668;58,292855099999976
