Generation;Best;Average
0;55,472441;58,78365631999997
1;55,472441;58,84001565999997
2;55,472441;58,444151559999995
3;55,472441;58,47547344999999
4;55,34408;58,23827006999999
5;55,34408;58,13525264000005
6;55,34408;58,24448129
7;55,34408;58,0121718
8;55,34408;58,21117098000001
9;55,324578;57,921742030000004
10;55,324578;58,02068876000001
11;55,324578;58,07721606000002
12;55,324578;58,16921665999999
13;55,324578;58,16252466000002
14;54,455342;58,09471324000001
15;54,455342;58,10938630999999
16;54,455342;58,14769771000001
17;54,455342;58,11151917
18;54,455342;58,01273344000001
19;54,455342;58,13345443
20;54,455342;58,172466240000006
21;54,455342;58,188941089999986
22;54,455342;58,131813620000024
23;54,455342;58,15664022000003
24;54,455342;58,155148639999986
25;54,455342;58,126780900000014
26;54,455342;58,20457340000001
27;54,455342;58,04264761000001
28;54,455342;58,162057940000025
29;54,455342;58,040828389999994
30;54,455342;58,250794240000005
31;54,455342;58,15046792999998
32;54,455342;58,257831689999996
33;54,455342;58,12636126999999
34;54,455342;58,061091899999994
35;54,455342;58,23186402
36;54,455342;58,19858704
37;54,455342;58,01744338000001
38;54,455342;58,05538704000001
39;54,455342;58,201396990000006
40;54,455342;57,99125324000001
41;54,455342;58,136208429999996
42;54,455342;58,224378269999995
43;54,455342;58,25355918999999
44;54,455342;58,149063520000006
45;54,455342;58,074098929999984
46;54,455342;58,10757440999998
47;54,455342;58,068084369999994
48;54,455342;58,03692174999998
49;54,455342;58,077595919999965
50;54,455342;58,015046889999965
51;54,455342;58,04993543999997
52;54,455342;58,170979389999964
53;54,455342;58,04322269999999
54;54,455342;58,07738222999999
55;54,455342;58,00619832
56;54,455342;58,08045475999998
57;54,455342;58,14314232999998
58;54,455342;58,08359405999997
59;54,455342;58,201676919999976
60;54,455342;57,94696430999998
61;54,455342;58,120001249999994
62;54,455342;57,892882449999995
63;54,455342;58,09429539999997
64;54,455342;58,117368579999976
65;54,455342;57,84962671999997
66;54,455342;58,02336864999998
67;54,455342;58,05862981999999
68;54,455342;58,319542080000026
69;54,455342;58,418605459999974
70;54,435731;57,937762439999986
71;54,435731;58,06197343000001
72;54,435731;57,95988725999997
73;54,435731;58,06690799999998
74;54,435731;58,10220517000002
75;54,435731;58,13417624000001
76;54,435731;58,06682113
77;54,435731;57,933791199999995
78;54,435731;58,26751989
79;54,435731;58,08886593000001
80;54,435731;58,16129552
81;54,435731;58,243863839999975
82;54,435731;58,235336339999996
83;54,435731;57,851965489999984
84;54,435731;58,014114639999995
85;54,435731;58,15010820999998
86;54,435731;58,21974497999998
87;54,435731;58,00040490999998
88;54,435731;58,15282171
89;54,435731;58,05860888
90;54,435731;57,82777281999999
91;54,435731;57,91476591000001
92;54,435731;58,20889168999998
93;54,435731;58,240774239999965
94;54,435731;57,92309896
95;54,435731;57,92142367999999
96;54,435731;58,000530600000005
97;54,435731;57,94157027999999
98;54,435731;57,945957720000024
99;54,435731;58,00329176
100;54,435731;58,08923597999999
