Generation;Best;Average
0;51,425214;54,28143938
1;51,312042;53,69113286999998
2;51,17136;53,538533519999994
3;51,17136;53,44330809000001
4;50,327698;53,10818710999998
5;50,31122;53,09439234000001
6;50,31122;53,12062879
7;50,31122;53,18846962
8;50,31122;53,02639314
9;50,31122;53,179209079999985
10;50,31122;53,23917594999998
11;50,31122;53,069939729999994
12;50,31122;53,01135126
13;49,4479;52,753009740000024
14;49,4479;52,817657200000006
15;49,426854;52,60051984
16;49,426854;52,88669842000001
17;49,339885;52,87165442
18;49,339885;53,01328671000001
19;49,339885;52,7883535
20;49,301287;52,729541280000014
21;49,301287;52,632963329999995
22;49,301287;52,92805430000002
23;49,301287;52,948875850000015
24;49,301287;52,75905583999998
25;49,301287;52,75368517999999
26;49,301287;52,574789160000016
27;49,301287;52,54928665000002
28;49,301287;52,76161487999999
29;49,301287;52,69566267000002
30;49,301287;52,77351281
31;49,301287;52,531257270000005
32;49,215832;52,589663630000004
33;49,215832;52,52480771000003
34;49,215832;52,325236350000004
35;49,215832;52,427690850000005
36;49,215832;52,46820649
37;49,215832;52,53976922000002
38;49,215832;52,469563249999986
39;49,215832;52,59324872000003
40;49,215832;52,47205490000001
41;49,215832;52,61891140999999
42;49,215832;52,23510638000002
43;49,215832;52,642620130000005
44;49,215832;52,47468567
45;49,215832;52,36676778000001
46;49,215832;52,68775168000003
47;49,215832;52,52463685000001
48;49,215832;52,56156707000002
49;49,215832;52,52652085000003
50;49,215832;52,47107727
51;49,215832;52,914324229999984
52;49,215832;52,51068744000001
53;49,215832;52,52784154999998
54;49,215832;52,50512367999999
55;48,46914;52,38462011000001
56;48,46914;52,596569040000006
57;48,46914;52,3235296
58;48,46914;52,68444250000002
59;48,46914;52,33131021
60;48,46914;52,388028289999994
61;48,46914;52,493919739999995
62;48,46914;52,607796290000024
63;48,46914;52,686177029999996
64;48,46914;52,447762090000026
65;48,46914;52,56091598
66;48,46914;52,42622651
67;48,46914;52,552660649999986
68;48,46914;52,33082913000001
69;48,46914;52,446012480000014
70;48,46914;52,34933740999999
71;48,46914;52,20238717
72;48,46914;52,33374442000001
73;48,46914;52,19205283000001
74;48,46914;52,394500069999985
75;48,46914;52,510509749999976
76;48,46914;52,45707250999998
77;48,46914;52,514502189999995
78;48,46914;52,46471692000001
79;48,46914;52,49418147999998
80;48,46914;52,483321899999986
81;48,46914;52,591022619999976
82;48,46914;52,62883816999999
83;48,46914;52,67413804000001
84;48,46914;52,426325019999986
85;48,46914;52,400763869999984
86;48,46914;52,413060939999994
87;48,46914;52,4453186
88;48,46914;52,577285950000025
89;48,46914;52,426336710000015
90;48,46914;52,513711610000016
91;48,46914;52,24936893
92;48,46914;52,29493110999997
93;48,46914;52,55634941000001
94;48,46914;52,60861312999997
95;48,46914;52,51289758000001
96;48,46914;52,49188268000001
97;48,46914;52,48160995000001
98;48,46914;52,426085549999996
99;48,46914;52,48846575
100;48,46914;52,562582250000006
