Generation;Best;Average
0;14,18144;15,666932209999997
1;14,18144;15,504701279999999
2;14,1258;15,319696849999998
3;14,1258;15,242590720000003
4;13,440176;15,198506390000007
5;13,440176;15,17109823
6;13,440176;15,046141770000004
7;13,395966;15,066540280000003
8;13,395966;15,052426700000003
9;13,395966;15,028588689999998
10;13,395966;15,028468899999998
11;13,395966;15,091482570000004
12;13,395966;15,081985550000006
13;13,395966;14,94270564000001
14;13,395966;15,014531670000004
15;13,395966;14,89370127000001
16;13,236652;14,798018210000002
17;13,236652;14,846390669999996
18;13,236652;14,612885890000003
19;13,236652;14,679019070000003
20;13,236652;14,69116725
21;13,236652;14,74210307
22;13,236652;14,61408558
23;13,236652;14,70269715
24;13,236652;14,797846700000004
25;13,236652;14,648145050000004
26;13,236652;14,61561291
27;13,236652;14,698845969999995
28;13,236652;14,606769690000004
29;13,236652;14,651042610000001
30;13,136206;14,714198839999995
31;13,136206;14,747682820000005
32;13,136206;14,403733490000004
33;13,136206;14,519394240000002
34;13,136206;14,455165270000009
35;13,136206;14,48159105000001
36;13,10488;14,514087600000009
37;13,10488;14,530332340000006
38;13,10488;14,345282950000007
39;13,10488;14,533652610000013
40;12,351848;14,410068360000007
41;12,351848;14,39640067000001
42;12,351848;14,341274910000008
43;12,351848;14,333171660000007
44;12,351848;14,327689739999999
45;12,351848;14,30064319
46;12,351848;14,282902180000002
47;12,351848;14,166700740000008
48;12,351848;14,232905
49;12,351848;14,205265080000002
50;12,302122;14,16287881
51;12,302122;14,169696349999995
52;12,302122;14,113645600000007
53;12,302122;14,03532763
54;12,302122;13,953362269999998
55;12,302122;14,005279730000002
56;12,302122;14,008176410000003
57;12,302122;14,212045890000002
58;12,302122;14,146824819999992
59;12,276846;14,135621850000005
60;12,276846;14,042458710000004
61;12,276846;14,179411449999998
62;12,276846;14,062923949999997
63;12,276846;14,21969537
64;12,236652;14,059368619999997
65;12,236652;14,05041919
66;12,236652;14,071841579999997
67;12,236652;13,962899069999999
68;12,236652;14,041972689999998
69;12,236652;14,181698879999999
70;12,236652;14,055291780000003
71;12,236652;14,18459425
72;12,236652;14,125728759999998
73;12,236652;14,203997280000001
74;12,236652;14,062215860000002
75;12,236652;14,037760870000001
76;12,236652;13,924170590000008
77;12,236652;14,080463200000002
78;12,236652;14,187398630000002
79;12,236652;13,969591860000005
80;12,236652;13,9430217
81;12,236652;14,195055660000003
82;12,236652;13,93728523
83;12,236652;13,964752490000006
84;12,236652;14,059644480000008
85;12,236652;14,138580210000008
86;12,236652;14,058351130000007
87;12,236652;14,096896420000007
88;12,236652;14,169879020000014
89;12,236652;14,243655420000012
90;12,236652;14,123140840000008
91;12,236652;14,119827260000006
92;12,236652;14,101631540000007
93;12,236652;14,15706746000001
94;12,236652;14,098894260000007
95;12,236652;14,09719559000001
96;12,236652;14,048551780000011
97;12,236652;13,97647022000001
98;12,236652;14,162739500000011
99;12,236652;14,026100580000007
100;12,236652;14,143202790000007
