Generation;Best;Average
0;12,276528;13,209542289999996
1;12,19425;13,065619589999999
2;11,48348;13,11094789
3;11,48348;13,0066137
4;11,48348;12,941070640000005
5;11,48348;12,908980709999996
6;11,48348;12,914613759999995
7;11,48348;12,945005210000001
8;11,479115;12,916044080000006
9;11,479115;12,774221020000004
10;11,3102;12,806568410000006
11;11,3102;12,897401760000001
12;11,3102;12,898239780000006
13;11,3102;12,764252700000002
14;11,3102;12,915282629999993
15;11,3102;12,791714159999987
16;11,3102;12,85396412
17;11,3102;12,778903020000003
18;11,3102;12,773511019999995
19;11,3102;12,83831373
20;11,3102;12,926789909999998
21;11,3102;12,80231827
22;11,3102;12,80602523
23;11,3102;12,818805000000003
24;11,3102;12,707042709999998
25;11,3102;12,731977199999994
26;11,3102;12,828611689999997
27;11,3102;12,774420100000002
28;11,3102;12,862365049999996
29;11,3102;12,722160449999997
30;11,3102;12,801439740000003
31;11,3102;12,693627360000002
32;11,3102;12,699198240000003
33;11,298294;12,589312949999997
34;11,298294;12,651132959999995
35;11,298294;12,776662919999994
36;11,298294;12,722291819999995
37;11,298294;12,566419109999993
38;11,298294;12,551335739999999
39;11,298294;12,605320229999993
40;11,298294;12,520513669999993
41;11,298294;12,53857094999999
42;11,298294;12,57129875
43;11,298294;12,579778019999994
44;11,298294;12,582360919999996
45;11,298294;12,695981309999997
46;11,298294;12,617911479999998
47;11,298294;12,576520699999996
48;11,298294;12,63432045
49;11,260643;12,560813219999991
50;11,2401;12,515927059999994
51;11,2401;12,513254639999998
52;11,2401;12,545077889999995
53;11,2401;12,553874489999993
54;11,2401;12,622889939999991
55;11,2401;12,507990579999994
56;11,2401;12,649603119999993
57;11,2401;12,559780889999987
58;11,2401;12,592311579999999
59;11,2401;12,51894026999999
60;11,2401;12,430133079999996
61;11,2401;12,538079869999997
62;11,2401;12,563714969999992
63;11,2401;12,492266459999989
64;11,2401;12,569770319999996
65;11,2401;12,601294069999993
66;11,2401;12,568702159999996
67;11,2401;12,683404079999992
68;11,2401;12,520044159999998
69;11,2401;12,517849779999995
70;11,2401;12,539396089999993
71;11,2401;12,510430459999991
72;11,2401;12,647236599999994
73;11,2401;12,528197549999994
74;11,2401;12,436178129999995
75;11,2401;12,525507059999995
76;11,2401;12,486398679999997
77;11,2401;12,638192679999992
78;11,2401;12,581114099999994
79;11,2401;12,547425039999993
80;11,2401;12,529200659999997
81;11,2401;12,523658109999996
82;11,2401;12,463266209999997
83;11,2401;12,543207019999993
84;11,2401;12,541755639999993
85;11,2401;12,526119029999997
86;11,2401;12,43970246
87;11,2401;12,63168335999999
88;11,2401;12,576245589999996
89;11,2401;12,546955919999995
90;11,2401;12,547859489999999
91;11,2401;12,445636739999996
92;11,2401;12,450314299999993
93;11,2401;12,476538519999995
94;11,2401;12,514056579999995
95;11,2401;12,394334429999997
96;11,2401;12,406612689999992
97;11,2401;12,43012771999999
98;11,2401;12,495651689999995
99;11,2401;12,413490770000003
100;11,2401;12,395222259999995
