Generation;Best;Average
0;11,559714;13,383115359999994
1;11,526704;13,275321109999998
2;11,51863;13,123835220000007
3;11,444412;12,928947690000003
4;11,418379999999999;12,775680119999999
5;11,418379999999999;12,81382575000001
6;11,418379999999999;12,980869690000002
7;11,418379999999999;12,880707050000003
8;11,418379999999999;12,811113510000007
9;11,418379999999999;12,834483920000007
10;11,418379999999999;12,782992950000004
11;11,418379999999999;12,78749784
12;11,250272;12,717904210000011
13;11,250272;12,858074730000006
14;11,250272;12,809887420000006
15;11,250272;12,771025720000011
16;11,250272;12,705660480000006
17;11,250272;12,758909060000006
18;11,250272;12,842775090000005
19;11,250272;12,790010070000008
20;11,250272;12,771952350000003
21;11,250272;12,761913880000003
22;11,250272;12,835300220000011
23;11,250272;12,749731399999998
24;11,250272;12,720759410000003
25;11,250272;12,69002072
26;11,24286;12,74426074000001
27;11,24286;12,762974310000004
28;11,24286;12,728314739999998
29;11,24286;12,719522340000001
30;11,24286;12,737301660000007
31;11,24286;12,558545079999996
32;11,24286;12,55391606
33;11,24286;12,612743220000002
34;11,24286;12,663519209999999
35;10,602677;12,488475650000007
36;10,602677;12,489484500000005
37;10,602677;12,56038441000001
38;10,602677;12,50972630000001
39;10,602677;12,559252350000007
40;10,602677;12,482338510000012
41;10,602677;12,498061000000005
42;10,602677;12,494110970000003
43;10,602677;12,49353932000001
44;10,602677;12,325914870000009
45;10,602677;12,418763820000004
46;10,602677;12,41427425000001
47;10,602677;12,43675102000001
48;10,602677;12,592559220000005
49;10,602183;12,290243370000002
50;10,602183;12,356107230000003
51;10,602183;12,437647750000005
52;10,602183;12,403056380000004
53;10,602183;12,372515710000002
54;10,602183;12,489727660000003
55;10,602183;12,421279960000003
56;10,602183;12,382881700000006
57;10,602183;12,38078577000001
58;10,574857;12,391802760000008
59;10,574857;12,44518305000001
60;10,574857;12,28329124
61;10,574857;12,339210860000003
62;10,574857;12,314867560000005
63;10,548408;12,353015410000001
64;10,548408;12,219572599999998
65;10,548408;12,30048341
66;10,548408;12,364812089999996
67;10,548408;12,16954257
68;10,548408;12,298966190000005
69;10,548408;12,235207160000005
70;10,548408;12,210804440000006
71;10,548408;12,330889220000003
72;10,548408;12,340331590000005
73;10,548408;12,183681720000006
74;10,548408;12,206794430000002
75;10,548408;12,199523810000008
76;10,548408;12,317624280000004
77;10,548408;12,136855660000002
78;10,548408;12,119797830000003
79;10,535225;12,22967738
80;10,535225;12,060631800000008
81;10,535225;12,334582720000009
82;10,535225;12,194081880000008
83;10,535225;12,149651010000012
84;10,535225;12,201090780000007
85;10,535225;12,24182344000001
86;10,535225;12,22059630000001
87;10,483106;12,26478058
88;10,483106;12,323971949999997
89;10,483106;12,39553519
90;10,483106;12,246049739999998
91;10,483106;12,202292860000002
92;10,431509;12,302597639999997
93;10,431509;12,3188559
94;10,431509;12,155773400000003
95;10,431509;12,243633739999998
96;10,431509;12,318250470000002
97;10,431509;12,332481080000003
98;10,431509;12,287019390000001
99;10,431509;12,259546199999996
100;10,431509;12,116521869999996
