Generation;Best;Average
0;15,24;16,46356395
1;15,22638;16,24353829
2;15,19646;16,10116027
3;15,181875;16,109649300000005
4;15,181875;16,119697870000003
5;14,457268;16,19415379
6;14,457268;16,032340810000004
7;14,409836;16,094948730000002
8;14,409836;16,04144391
9;14,409836;16,028131410000004
10;14,409836;15,989427800000003
11;14,409836;15,822841539999986
12;14,391281;15,824310690000004
13;14,391281;15,764831640000002
14;14,391281;15,797830599999998
15;14,391281;15,73986988
16;14,36828;15,746169239999999
17;14,36828;15,7785254
18;14,36828;15,812292340000004
19;14,36828;15,833468980000003
20;14,36828;15,860453240000002
21;14,36828;15,867476190000001
22;14,36828;15,814538139999994
23;14,36828;15,903084899999996
24;14,22638;15,703139889999997
25;14,22638;15,694574189999996
26;14,22638;15,779920180000003
27;14,22638;15,735571610000001
28;14,22638;15,806645340000005
29;14,22638;15,802807710000003
30;14,22638;15,760299939999996
31;14,22638;15,749947930000003
32;14,22638;15,664215560000002
33;14,22638;15,72710085
34;14,22638;15,715208900000007
35;14,22638;15,637476270000002
36;14,22638;15,669826490000002
37;14,22638;15,736409220000002
38;14,22638;15,683427740000003
39;14,22638;15,596729110000007
40;14,22638;15,758600570000004
41;14,22638;15,75583873
42;14,22638;15,621822970000004
43;14,22638;15,610798960000011
44;14,22638;15,674762430000008
45;14,22638;15,732031910000007
46;14,22638;15,747452210000004
47;14,22638;15,640842820000007
48;14,22638;15,7338407
49;14,22638;15,676670260000005
50;14,22638;15,744739670000007
51;14,22638;15,56731686
52;14,22638;15,681748220000005
53;14,22638;15,654258660000004
54;14,22638;15,675311560000006
55;14,22638;15,631310000000008
56;14,22638;15,641941980000002
57;14,22638;15,612002910000008
58;14,22638;15,630199380000011
59;14,22638;15,652263470000007
60;13,533482;15,68129435
61;13,533482;15,64643437000001
62;13,533482;15,528353250000016
63;13,533482;15,668928680000011
64;13,533482;15,65959858
65;13,533482;15,593265610000008
66;13,533482;15,471837380000006
67;13,533482;15,586796490000008
68;13,533482;15,587383340000015
69;13,533482;15,547834650000004
70;13,533482;15,586121080000009
71;13,533482;15,574490460000003
72;13,533482;15,562998860000004
73;13,533482;15,56166951
74;13,533482;15,64541149
75;13,533482;15,45302671000001
76;13,533482;15,614669170000012
77;13,533482;15,615050590000008
78;13,533482;15,630057230000002
79;13,533482;15,637046200000004
80;13,533482;15,727724680000003
81;13,533482;15,537985130000013
82;13,533482;15,49519589
83;13,533482;15,552680360000004
84;13,533482;15,543248479999997
85;13,533482;15,56023179
86;13,533482;15,439284910000008
87;13,533482;15,49332478
88;13,533482;15,5316757
89;13,533482;15,44086158
90;13,533482;15,473582650000003
91;13,533482;15,42028098
92;13,533482;15,630928930000003
93;13,533482;15,473472660000002
94;13,533482;15,493060419999997
95;13,533482;15,428760579999992
96;13,533482;15,36706942
97;13,533482;15,473728549999992
98;13,533482;15,381613830000001
99;13,533482;15,36628231
100;13,533482;15,399368810000004
