Generation;Best;Average
0;10,534836;12,384051400000002
1;10,534836;12,158698599999997
2;10,534836;12,210711520000011
3;10,534836;12,132875600000002
4;10,534836;12,185921100000005
5;10,534836;12,102868410000006
6;10,534836;12,159959289999996
7;10,534836;11,972601500000001
8;10,534836;12,110530550000004
9;10,534836;12,07394862
10;10,534836;12,032520540000002
11;10,512854;12,096683220000003
12;10,512854;12,13111881
13;10,512854;12,05909387
14;10,512854;11,944443710000003
15;10,512854;11,953399930000005
16;10,512854;11,89949487000001
17;10,512854;11,93616789
18;10,512854;11,88431816
19;10,512854;11,85596766
20;10,512854;11,823619599999999
21;10,512854;11,79673796
22;10,492749;11,830824390000007
23;10,492749;11,81121523
24;10,492749;11,909832980000006
25;10,492749;11,856462220000003
26;10,492749;11,825564570000001
27;10,492749;11,805394840000009
28;10,492749;11,860919430000006
29;10,492749;11,89913920000001
30;10,492749;11,95144263
31;10,492749;11,86131718
32;10,492437;11,873007610000002
33;10,491197;11,743251650000001
34;10,491197;11,901234600000002
35;10,470072;11,959455639999996
36;10,470072;11,841867240000006
37;10,470072;11,730938330000008
38;10,470072;11,89135657000001
39;10,464852;11,810811440000007
40;10,464852;11,826743520000004
41;10,464852;11,926757689999997
42;10,464852;11,897477330000006
43;10,464852;11,882731520000004
44;10,464852;11,92106871000001
45;10,464852;11,748364420000005
46;10,464852;11,880644480000003
47;10,464852;11,779308239999995
48;10,464852;11,882009720000003
49;10,464852;11,81362985000001
50;10,464852;11,884900000000002
51;10,464852;11,851801989999998
52;10,464852;11,811955790000003
53;10,464852;11,810550869999997
54;10,464852;11,86310469
55;10,464852;11,741005600000003
56;10,464852;11,830513009999997
57;10,464852;11,810402310000004
58;10,464852;11,767886230000006
59;10,464852;11,830005839999997
60;10,464852;11,768877059999998
61;10,464852;11,832918979999997
62;10,464852;11,748540960000003
63;10,464852;11,803700860000001
64;10,464852;11,855301429999999
65;10,464852;11,932198000000005
66;10,464852;11,784352160000001
67;10,464852;11,862256879999997
68;10,464852;11,861603299999999
69;10,438791;11,819728770000006
70;10,438791;11,948691550000001
71;10,438791;11,841747429999998
72;10,438791;11,790218600000001
73;10,438791;11,838897070000003
74;10,438791;11,81821757
75;10,438791;11,79517826
76;10,438791;11,795585849999998
77;10,438791;11,747736260000002
78;10,438791;11,787083600000003
79;10,438791;11,847158819999999
80;10,438791;11,858477140000002
81;10,365043;11,921785710000005
82;10,365043;11,79127018
83;10,365043;11,834311049999998
84;10,365043;11,781880239999998
85;10,365043;11,779036139999993
86;10,365043;11,73449625
87;10,365043;11,816382840000001
88;10,365043;11,792554710000006
89;10,365043;11,883379579999998
90;10,365043;11,971690700000003
91;10,365043;11,776768899999997
92;10,365043;11,755914300000006
93;10,365043;11,868872720000002
94;10,365043;11,836636820000006
95;10,365043;11,69647582
96;10,365043;11,75620823
97;10,365043;11,807601230000003
98;10,365043;11,833704750000003
99;10,365043;11,772396220000003
100;10,365043;11,742513620000002
