Generation;Best;Average
0;13,1428;14,761975379999994
1;13,1428;14,53314094
2;13,1428;14,453364129999997
3;13,1428;14,31215773999999
4;13,1428;14,423298669999998
5;13,1428;14,202912350000009
6;12,429842;14,1999545
7;12,429842;14,353730210000007
8;12,429842;14,086010819999998
9;12,429842;14,120605350000003
10;12,429842;14,203467690000009
11;12,429842;14,260793110000003
12;12,429842;14,25832865000001
13;12,429842;14,07510346000001
14;12,429842;14,176512959999998
15;12,429842;14,047883250000007
16;12,429842;14,062969540000001
17;12,429842;14,090135149999997
18;12,429842;14,081250180000007
19;12,429842;14,097654000000002
20;12,429842;14,161180079999998
21;12,429842;14,04920581
22;12,429842;13,922305450000003
23;12,429842;13,951620359999994
24;12,418935;14,064512700000005
25;12,201438;13,929733339999999
26;12,201438;13,963965150000003
27;12,201438;13,79551827000001
28;12,201438;13,954035720000004
29;12,201438;13,790171950000003
30;12,201438;13,745708399999996
31;12,201438;13,787882160000002
32;12,201438;13,675673400000015
33;12,201438;13,810094360000008
34;12,201438;13,766469810000016
35;12,201438;13,807574120000021
36;12,201438;13,791607440000014
37;12,201438;13,771228620000018
38;12,201438;13,870650970000018
39;12,201438;13,822949720000018
40;12,201438;13,836533240000012
41;12,201438;13,74127640000002
42;12,201438;13,738004510000012
43;12,201438;13,786046060000011
44;12,201438;13,716802890000018
45;12,201438;13,862757580000014
46;12,201438;13,767707260000014
47;12,201438;13,718475820000014
48;12,201438;13,83763232000001
49;12,201438;14,018852920000011
50;12,201438;13,786590160000017
51;12,201438;13,861090890000012
52;12,201438;13,795724240000016
53;12,201438;13,866502170000022
54;12,201438;13,827505360000014
55;12,201438;13,84029217000002
56;12,201438;13,842229110000012
57;12,201438;13,832641640000013
58;12,201438;13,757376720000009
59;12,201438;13,822612500000016
60;12,201438;13,837068480000013
61;12,201438;13,838250010000015
62;12,201438;13,857883440000014
63;12,201438;13,815218270000019
64;12,201438;13,75951795000001
65;12,201438;13,795452270000013
66;12,201438;13,756102450000014
67;12,201438;13,899244210000013
68;12,201438;13,792736200000013
69;12,201438;13,795742730000015
70;12,201438;13,83788848000002
71;12,201438;13,663060240000014
72;12,201438;13,793848160000016
73;12,201438;13,880673500000016
74;12,201438;13,85900568000002
75;12,201438;13,727774870000017
76;12,201438;13,801498420000016
77;12,201438;13,824382740000008
78;12,201438;13,652726310000022
79;12,201438;13,73374480000002
80;12,201438;13,637642060000013
81;12,201438;13,65480626000002
82;12,201438;13,863399070000016
83;12,201438;13,846598820000018
84;12,201438;13,87265803000002
85;12,201438;13,701614950000016
86;12,201438;13,831399880000014
87;12,201438;13,780548470000017
88;12,201438;13,843791200000016
89;12,201438;13,75339928000001
90;12,201438;13,782938560000014
91;12,201438;13,759429060000016
92;12,201438;13,75358318000002
93;12,201438;13,859714650000019
94;12,201438;13,777184390000011
95;12,201438;13,781701510000019
96;12,201438;13,697891620000016
97;12,201438;13,83397184000002
98;12,201438;13,765471510000022
99;12,201438;13,81419372000001
100;12,201438;13,862120510000013
