Generation;Best;Average;ElapsedSeconds
0;12,087353;13,855723451111084;0,00
1;11,566698;13,605990465111114;3,10
2;11,49259;13,443171510444445;6,19
3;11,49259;13,371863717111149;9,19
4;11,441189;13,289772661333348;12,28
5;11,438438;13,235756436666723;15,36
6;11,438438;13,154035637333374;18,53
7;11,4216;13,093450853333353;21,70
8;11,326749;13,041942833333342;24,87
9;11,299097;12,982067692666694;28,18
10;11,299097;12,918776129555585;31,37
11;11,242723;12,87050312888887;34,74
12;11,242723;12,835339011999988;37,98
13;11,242723;12,765177398222217;41,33
14;11,242723;12,70819887555553;44,70
15;11,205882;12,653928728222208;48,03
16;11,129781;12,591243167333328;51,40
17;11,129781;12,54786777711104;54,73
18;11,129781;12,515099621999996;58,03
19;11,129781;12,477815977777798;61,47
20;11,04312;12,442149512666653;64,84
21;10,650698;12,404836106666686;68,26
22;10,650698;12,380833827333356;71,69
23;10,650698;12,362024654000002;75,01
24;10,650698;12,327427044222185;78,47
25;10,605315000000001;12,295349602222215;81,98
26;10,474624;12,281855742666684;85,35
27;10,474624;12,247454144444454;88,81
28;10,474624;12,227202969333304;92,30
29;10,474624;12,20311885955555;95,71
30;10,474624;12,165683595999964;99,14
31;10,474624;12,122326632222183;102,72
32;10,474624;12,120114937555554;106,25
33;10,452104;12,095513065333344;109,69
34;10,452104;12,069745613111126;113,31
35;10,452104;12,02955335911111;116,85
36;10,366593;12,000387553777777;120,29
37;10,366593;11,991749352222245;123,97
38;10,366593;11,961282351999992;127,64
39;10,366593;11,939679778222215;131,17
40;10,366593;11,913261634222202;134,78
41;10,366593;11,8794622226667;138,46
42;10,366593;11,860445184666668;142,07
43;10,366593;11,855905618222222;145,66
44;10,366593;11,833281049333305;149,34
45;10,366593;11,815603719555604;153,03
46;10,352193;11,808932616888905;156,56
47;10,352193;11,79417720133331;160,20
48;10,352193;11,773774582222222;163,90
49;10,346513;11,762111350888887;167,50
50;10,346513;11,743007978888894;171,02
51;10,299047;11,733120889555542;174,71
52;10,299047;11,719884771111133;178,41
53;10,299047;11,695353098000028;181,97
54;10,299047;11,686386134888865;185,71
55;10,299047;11,660965705111117;189,50
56;10,299047;11,649612293333346;193,27
57;10,269164;11,647744080888884;196,82
58;10,269164;11,637376916222273;200,55
59;10,269164;11,640903552222206;204,22
60;10,222963;11,63695607466669;207,76
61;10,222963;11,621877853555546;211,29
62;10,222963;11,611223460888885;215,03
63;10,222963;11,594271485999979;218,70
64;10,222963;11,577128971777741;222,26
65;10,187933;11,56802140288889;225,99
66;10,187933;11,559608037555577;229,76
67;10,187933;11,559321474666687;233,33
68;10,186019;11,546406994444446;236,91
69;10,186019;11,537386350444446;240,62
70;10,186019;11,529753029555565;244,29
