Generation;Best;Average;ElapsedSeconds
0;11,352797;13,297762885333306;0,00
1;11,352797;12,973387114666659;0,40
2;11,352797;12,824815424666673;0,65
3;11,3325;12,702305337333335;0,87
4;11,289953;12,655515455999986;1,04
5;11,289953;12,59092046866669;1,22
6;11,256476;12,548935603999984;1,40
7;11,256476;12,529490786666672;1,56
8;11,174443;12,483178853999998;1,74
9;10,628593;12,478414595999993;1,90
10;10,628593;12,452510138666668;2,07
11;10,628593;12,441684881333357;2,24
12;10,628593;12,426419602;2,40
13;10,628593;12,397214976666673;2,55
14;10,628593;12,35215898333332;2,71
15;10,556086;12,369579533333336;2,87
16;10,556086;12,32363367800002;3,02
17;10,556086;12,264955451999992;3,19
18;10,556086;12,243102917333344;3,35
19;10,556086;12,21908996800001;3,50
20;10,556086;12,209950680000029;3,70
21;10,556086;12,14483373600003;3,89
22;10,556086;12,137713352000036;4,08
23;10,556086;12,119060028666741;4,29
24;10,556086;12,097635316000074;4,51
25;10,556086;12,089941856666748;4,71
26;10,556086;12,035629259333378;4,92
27;10,556086;12,007038197333362;5,12
28;10,556086;11,961293777333369;5,32
29;10,552846;11,934186483333365;5,50
30;10,499218;11,89892597133335;5,65
31;10,499218;11,865424798666675;5,81
32;10,499218;11,811346794000004;5,95
33;10,498221000000001;11,792137537333316;6,11
34;10,498221000000001;11,764040001333328;6,26
35;10,498221000000001;11,76377062866665;6,41
36;10,498221000000001;11,746917753333317;6,56
37;10,498221000000001;11,745933967333318;6,72
38;10,486628;11,713390695333318;6,87
39;10,486628;11,711162599999986;7,01
40;10,387504;11,692194961333344;7,17
41;10,387504;11,724484480000001;7,32
42;10,387504;11,701928925333329;7,48
43;10,387504;11,668213166000001;7,63
44;10,387504;11,676177668666687;7,78
45;10,387504;11,677416892666672;7,94
46;10,387504;11,655887772;8,09
47;10,387504;11,643885338666667;8,27
48;10,387504;11,642967977333331;8,47
49;10,387504;11,627484918000002;8,66
50;10,387504;11,613589406666666;8,87
51;10,387504;11,599446689333336;9,08
52;10,387504;11,603282432000002;9,28
53;10,387504;11,57038885733333;9,48
54;10,387504;11,581179406000002;9,67
55;10,387504;11,611516086666665;9,86
56;10,387504;11,602277734000008;10,06
57;10,387504;11,580039514666668;10,24
58;10,387504;11,550309120000005;10,39
59;10,387504;11,529196124000014;10,54
60;10,387504;11,540568311999996;10,69
61;10,387504;11,531372574666682;10,84
62;10,387504;11,533795854666671;10,99
63;10,387504;11,505989814666677;11,14
64;10,387504;11,524070444000017;11,30
65;10,387504;11,505697984000028;11,45
66;10,387504;11,526794118000023;11,59
67;10,387504;11,510279316666695;11,75
68;10,387504;11,537455356000034;11,89
69;10,387504;11,515500846000037;12,04
70;10,387504;11,529671960000035;12,18
71;10,387504;11,520899262666669;12,35
72;10,387504;11,509014175333311;12,49
73;10,387504;11,511247365333315;12,64
74;10,387504;11,497972509333323;12,78
75;10,387504;11,475612651333321;12,91
76;10,387504;11,458662753999981;13,05
77;10,387504;11,469800659999974;13,21
78;10,387504;11,473031047999987;13,41
79;10,387504;11,485057417999979;13,61
80;10,387504;11,52548846799998;13,80
81;10,387504;11,546383050666648;14,00
82;10,387504;11,527672343333286;14,21
83;10,387504;11,526880732666635;14,41
84;10,387504;11,52001043933332;14,61
85;10,387504;11,511509361999977;14,82
86;10,387504;11,526043882666626;15,02
87;10,387504;11,48949526666664;15,19
88;10,387504;11,471676147333323;15,34
89;10,387504;11,455810515333331;15,49
90;10,387504;11,418587638666652;15,64
91;10,387504;11,429764453333332;15,78
92;10,387504;11,393102778000015;15,93
93;10,387504;11,377918229333341;16,08
94;10,387504;11,398966498666674;16,22
95;10,387504;11,39613222533334;16,37
96;10,387504;11,436797667333325;16,53
97;10,387504;11,389673084000016;16,68
98;10,387504;11,40272493866667;16,82
