Generation;Best;Average
0;42,313509;44,04722029000002
1;42,217464;43,90989850000001
2;41,438757;43,877975600000006
3;40,507402;43,605961470000004
4;40,507402;43,425843269999994
5;40,388584;43,41106057000001
6;40,388584;43,30010809
7;40,388584;43,27108975
8;40,388584;43,33619942
9;40,388584;43,458936570000006
10;40,385728;43,379444050000004
11;40,33651;43,26493496000002
12;40,321516;43,26797029999999
13;40,321516;43,067849880000004
14;40,321516;43,16550939000003
15;40,321516;43,267621070000004
16;40,321516;43,1720677
17;40,321516;43,35229658000001
18;40,321516;43,27964015000002
19;40,321516;43,19793517000002
20;40,321516;43,11830846000002
21;40,321516;43,09606662000001
22;40,321516;43,124411090000024
23;40,321516;43,18854116000001
24;40,321516;43,21886538000002
25;40,321516;43,183679870000006
26;40,321516;43,10862255000002
27;40,321516;43,00783738000002
28;40,321516;43,032638569999996
29;40,321516;42,94442189
30;40,321516;43,09530447
31;40,321516;42,953468470000026
32;40,321516;43,024386300000025
33;40,321516;43,062272679999985
34;40,321516;43,05725561000001
35;40,321516;42,99580132
36;40,321516;43,03736678000001
37;40,321516;42,76706973000001
38;40,321516;42,98099038
39;40,321516;43,07156246000002
40;40,321516;42,954824820000006
41;40,321516;42,95797638000001
42;40,321516;42,92905856
43;40,321516;42,793592010000005
44;40,321516;42,90880932
45;40,321516;43,10632492000001
46;40,321516;43,035906950000005
47;40,321516;42,950767510000006
48;40,321516;42,95557504000001
49;40,321516;42,986039420000026
50;40,321516;42,933488780000005
51;40,321516;42,96743024999998
52;40,321516;42,99861011
53;40,321516;42,91183938000002
54;40,321516;42,779208640000014
55;40,321516;43,092779340000014
56;40,321516;43,02561429
57;40,321516;43,14965856
58;40,321516;42,834381840000006
59;40,321516;43,052047650000006
60;40,321516;42,90530738000001
61;40,321516;42,96692420999998
62;40,321516;42,98325829999999
63;40,321516;43,15703463000003
64;40,321516;43,08723333999998
65;40,321516;43,09379054000003
66;40,321516;43,19580925
67;40,321516;42,84917535
68;40,321516;43,06177982000001
69;40,321516;43,03834281
70;40,321516;43,12129946
71;40,321516;43,00160932
72;40,321516;43,062678109999986
73;40,321516;43,023634380000004
74;40,321516;43,05721222000001
75;40,321516;43,13073797000001
76;40,321516;42,93150438999999
77;40,321516;42,830604780000016
78;40,321516;42,93990582000001
79;40,321516;42,96052713
80;40,321516;42,86175667000002
81;40,321516;42,91418799000001
82;40,321516;43,03584532000001
83;40,321516;42,95514169000002
84;40,321516;43,02366889000002
85;40,321516;43,00954396000001
86;40,321516;43,00081013
87;40,321516;42,95474131000002
88;40,321516;43,0739789
89;40,321516;43,18468261999998
90;40,321516;42,97132066
91;40,321516;42,948260250000004
92;40,302224;42,99413582999998
93;40,302224;42,83533733000002
94;40,302224;42,864697699999994
95;40,302224;42,79510655000002
96;40,302224;42,63040378999999
97;40,291456;42,78424124999999
98;40,291456;42,761027279999986
99;40,291456;42,98902193000001
100;40,291456;42,79989863000001
