Generation;Best;Average
0;36,338576;38,179115040000006
1;35,346643;37,624028900000006
2;35,29246;37,71941297
3;35,29246;37,49554518999998
4;35,29246;37,37781258000001
5;35,29246;37,359084859999996
6;35,18326;37,25635161999999
7;34,48743;37,348133629999985
8;34,48743;37,25377768999999
9;34,48743;37,52641718
10;34,48743;37,250007360000005
11;34,48743;37,497004879999984
12;34,48743;37,393124150000006
13;34,48743;37,41760788999998
14;34,48743;37,41345498
15;34,48743;37,31608595000001
16;34,48743;37,41307376999999
17;34,48743;37,202177580000004
18;34,48743;37,367432969999996
19;34,48743;37,21839956
20;34,48743;37,37328995000001
21;34,48743;37,26176546000001
22;34,411692;37,35658485999999
23;34,411692;37,434653669999996
24;34,411692;37,130405749999994
25;34,411692;37,42463933999998
26;34,411692;37,49174845999998
27;34,411692;37,45253330999999
28;34,411692;37,47900818999999
29;34,411692;37,44762157000001
30;34,411692;37,165719679999995
31;34,411692;37,431379629999995
32;34,411692;37,37476465999999
33;34,411692;37,33959183999998
34;34,411692;37,469890449999994
35;34,411692;37,53573540999999
36;34,411692;37,32297985999998
37;34,411692;37,22563647
38;34,411692;37,31021016999998
39;34,411692;37,36457458999999
40;34,411692;37,101265149999996
41;34,411692;37,41867444999999
42;34,406383;37,21650165999999
43;34,406383;37,25945493999998
44;34,406383;37,24154490999998
45;34,406383;37,21834535999999
46;34,406383;37,16035908999998
47;34,406383;37,31278778999997
48;34,406383;37,17553250999998
49;34,406383;37,13605130999999
50;34,406383;37,060392839999984
51;34,406383;37,241030730000006
52;34,406383;37,176334629999985
53;34,406383;37,09933818
54;34,406383;37,14059229999997
55;34,406383;37,097948259999995
56;34,404656;37,25848052999999
57;34,404656;37,12470460999999
58;34,404656;37,204237550000016
59;34,404656;37,255646259999985
60;34,404656;37,10108802000001
61;34,350505;37,06254145999999
62;34,350505;37,27986441000001
63;34,350505;37,06233594
64;34,350505;37,08978785999999
65;34,350505;37,192645979999995
66;34,350505;37,25807961999998
67;34,350505;37,07110866999998
68;34,350505;37,11583475
69;34,350505;37,03784125999999
70;34,350505;37,28273711999999
71;34,350505;37,13609635999999
72;34,350505;37,186394620000016
73;34,350505;37,13767678999999
74;34,350505;37,13744834
75;34,350505;37,14780395
76;34,350505;37,15111521
77;34,350505;37,16524063000001
78;34,350505;37,08727730000002
79;34,350505;37,07643174
80;34,350505;37,27705642
81;34,350505;36,970746389999995
82;34,350505;37,12421054000001
83;34,350505;37,195915079999985
84;34,350505;37,00406569999999
85;34,350505;37,08888675
86;34,350505;37,02898764
87;34,350505;36,8982515
88;34,350505;37,07576554000001
89;34,350505;37,134186449999994
90;34,350505;37,16115339999999
91;34,350505;37,13820573000001
92;34,350505;37,120008019999986
93;34,350505;37,11350907
94;34,350505;36,952540170000006
95;34,350505;37,12351399999998
96;34,350505;37,20190153999998
97;34,350505;37,26004655
98;34,350505;37,15526442
99;34,350505;37,05603485
100;34,350505;37,16196959999999
