Generation;Best;Average
0;38,27037;40,530630300000006
1;37,516331;40,244248879999994
2;37,440599;40,052982700000015
3;37,432664;39,85834418000002
4;37,165718;39,720704110000014
5;37,165718;40,05726975
6;37,165718;39,7990772
7;37,165718;39,99234012000001
8;37,165718;39,719131170000004
9;37,165718;39,616386600000006
10;37,165718;39,64767082
11;37,165718;39,61623458
12;37,165718;39,67736245000001
13;37,165718;39,70394121
14;37,165718;39,57357277
15;37,165718;39,58618069000001
16;36,495659;39,600582670000016
17;36,495659;39,33228867
18;36,495659;39,51276510000001
19;36,495659;39,420522860000005
20;36,495659;39,59369543000003
21;36,495659;39,60003568000001
22;36,495659;39,42874464
23;36,495659;39,433030930000015
24;36,495659;39,619978580000016
25;36,495659;39,434537559999995
26;36,495659;39,4684078
27;36,495659;39,681516220000006
28;36,495659;39,47412198000001
29;36,495659;39,64952791999999
30;36,495659;39,51425204
31;36,495659;39,39003133000002
32;36,300815;39,44836264000001
33;36,300815;39,43069437
34;36,300815;39,37806255000001
35;36,300815;39,559175640000014
36;36,300815;39,518702590000004
37;36,300815;39,60438987000002
38;36,300815;39,55635237999999
39;36,300815;39,45297721000002
40;36,300815;39,44223298000001
41;36,300815;39,582009369999994
42;36,300815;39,57840539000003
43;36,300815;39,595856820000016
44;36,300815;39,64875831
45;36,300815;39,59289307
46;36,300815;39,65580197
47;36,300815;39,51834073
48;36,300815;39,70853215000001
49;36,300815;39,45829938000003
50;36,300815;39,49006007000002
51;36,300815;39,604870870000006
52;36,300815;39,45457685
53;36,300815;39,25698712000002
54;36,300815;39,24404546
55;36,300815;39,37718673000001
56;36,300815;39,303952329999994
57;36,300815;39,19390205000003
58;35,511077;39,1050261
59;35,511077;39,41253237000001
60;35,511077;39,313170710000016
61;35,511077;39,30100603
62;35,511077;39,32299286000001
63;35,511077;39,23020102000001
64;35,511077;39,072225360000004
65;35,511077;39,03413144000001
66;35,511077;39,06101777000001
67;35,511077;39,14745171000001
68;35,511077;39,35588355000001
69;35,511077;39,21981245
70;35,511077;39,25406500999999
71;35,511077;39,21009211999999
72;35,511077;39,19932581000001
73;35,511077;39,22049017000001
74;35,511077;39,149204
75;35,511077;39,03082178
76;35,511077;39,05911173
77;35,511077;39,14697821
78;35,511077;39,10873373
79;35,511077;39,26864243999999
80;35,511077;39,20661309
81;35,511077;39,096854519999994
82;35,511077;39,18764758999999
83;35,511077;39,09559024
84;35,511077;39,11740239000001
85;35,511077;39,20802021000001
86;35,511077;39,20575392999999
87;35,511077;39,19122752999999
88;35,511077;39,24249973999999
89;35,511077;39,20092455999999
90;35,511077;39,214101680000006
91;35,511077;39,16986067
92;35,511077;38,94823062999999
93;35,511077;39,24039359000001
94;35,511077;39,44458533
95;35,511077;39,103463250000004
96;35,511077;38,991354599999994
97;35,511077;39,046998080000016
98;35,511077;39,19985629
99;35,511077;38,909771180000014
100;35,511077;39,26457325
