Generation;Best;Average
0;39,371488;42,143657839999996
1;39,371488;41,88300846
2;39,371488;41,56140408000001
3;39,361701;41,749534290000014
4;39,177795;41,56393993000002
5;39,177795;41,57721963000001
6;39,177795;41,664817970000016
7;39,177795;41,46417480000001
8;38,532086;41,541977440000004
9;38,532086;41,49902797
10;38,532086;41,50098345000002
11;38,532086;41,23932076000001
12;38,532086;41,48408715000001
13;38,532086;41,47069108000001
14;38,469484;41,348042729999996
15;38,469484;41,39150888
16;38,469484;41,47102956
17;38,469484;41,404365310000024
18;38,469484;41,24140601000001
19;38,386847;41,123741490000015
20;38,386847;41,297543010000005
21;38,386847;41,41392265
22;38,386847;41,30520370999999
23;38,386847;41,17988309
24;38,386847;41,38066906
25;38,386847;41,02567301
26;38,386847;41,40093074000001
27;38,377187;41,262097959999984
28;38,377187;41,32277867
29;38,377187;41,1010942
30;38,377187;41,33834355999999
31;38,377187;41,198133549999994
32;38,377187;41,17479574000001
33;38,377187;41,29326549000001
34;38,377187;41,30537187000001
35;38,377187;41,217448489999995
36;38,377187;41,10480379999999
37;38,377187;41,19454071999999
38;38,374533;40,97173966000001
39;38,334127;41,10786929999999
40;38,334127;41,01872198
41;38,334127;41,16206006000002
42;38,334127;40,95154733000001
43;38,334127;41,19013977999999
44;38,334127;41,21941351999998
45;38,265432;41,102561560000005
46;38,265432;41,11008549000001
47;38,265432;41,06768397
48;38,265432;41,075086969999994
49;38,265432;40,817518480000004
50;38,265432;41,04734856
51;38,265432;41,20869499000001
52;38,265432;40,95291538
53;38,265432;40,86677553
54;38,265432;40,691570670000004
55;38,265432;40,888452449999996
56;38,265432;40,949590580000006
57;38,265432;40,8829032
58;38,265432;40,71041334999998
59;38,265432;40,72902864
60;38,265432;40,93304838
61;37,408211;40,74045306999998
62;37,408211;40,83372159000001
63;37,408211;40,71611481000002
64;37,408211;40,91432086
65;37,408211;40,89227609000001
66;37,408211;40,72346654000002
67;37,408211;40,85174199999999
68;37,408211;40,79516738999999
69;37,408211;40,76288912999999
70;37,408211;40,82818474999999
71;37,408211;40,87601137000001
72;37,408211;41,006856580000004
73;37,408211;40,850531909999994
74;37,408211;40,81519658000002
75;37,408211;40,87059366
76;37,408211;40,920514010000005
77;37,408211;40,95236303000002
78;37,408211;40,73388499
79;37,408211;40,71445519000001
80;37,408211;40,75861887000001
81;37,362166;40,74161177999999
82;37,362166;40,809060679999995
83;37,349248;40,58731068
84;37,349248;40,682055070000004
85;37,349248;40,81442689999999
86;37,349248;40,90646215
87;37,349248;40,83257404999999
88;37,349248;40,575371479999994
89;37,349248;40,82733979000002
90;37,349248;40,743361179999994
91;37,349248;40,58955691
92;37,349248;40,73574543999999
93;37,349248;40,497849220000006
94;37,349248;40,71849944999998
95;37,349248;40,76385173
96;37,349248;40,64838647
97;37,349248;40,559850119999986
98;37,349248;40,45740565999998
99;37,349248;40,50095234999999
100;37,349248;40,66821192999999
