Generation;Best;Average
0;43,281764;45,72558754
1;42,423242;45,45779614999998
2;42,423242;45,35717316999999
3;42,423242;45,44475452000002
4;42,423242;45,41876256000001
5;42,423242;45,237422880000025
6;42,423242;45,354850979999995
7;42,423242;44,92175616999999
8;42,15022;45,07314305
9;42,15022;44,93080637000002
10;42,15022;44,84133882000001
11;42,15022;44,83933306000003
12;42,15022;44,79691343000001
13;42,15022;45,12930520000003
14;42,15022;44,739537010000014
15;42,15022;44,69969260000003
16;42,15022;44,78215313000003
17;42,15022;44,68487393000001
18;42,15022;44,86508846000003
19;42,15022;44,88080223000003
20;42,15022;44,82471445000004
21;41,465687;45,04878161000001
22;41,465687;44,834771580000016
23;41,465687;44,80296512000002
24;41,465687;44,838009480000025
25;41,465687;44,922957480000015
26;41,465687;44,803898930000024
27;40,540924;44,87416484000002
28;40,540924;44,79725558000003
29;40,540924;44,739703390000024
30;40,540924;44,848186800000015
31;40,540924;44,718157020000014
32;40,540924;44,759557860000015
33;40,540924;44,69725797000001
34;40,540924;44,785858049999995
35;40,540924;44,761070450000005
36;40,540924;44,751097390000005
37;40,540924;44,716270540000004
38;40,540924;44,75048662000001
39;40,540924;44,85467122000003
40;40,540924;44,84574729000002
41;40,540924;44,66978629000001
42;40,540924;44,826413380000005
43;40,540924;44,86958016999999
44;40,540924;44,828528110000036
45;40,540924;44,835064060000015
46;40,540924;44,75903361
47;40,540924;44,79509134000002
48;40,540924;44,730206460000005
49;40,540924;44,76643014000001
50;40,540924;44,86520824
51;40,540924;44,72050651000001
52;40,540924;44,93663609000001
53;40,540924;44,80720901000002
54;40,540924;44,685494550000016
55;40,540924;44,762561500000004
56;40,540924;44,66518756000002
57;40,540924;44,7291682
58;40,540924;44,673140159999996
59;40,540924;44,729716849999996
60;40,540924;44,71159925
61;40,540924;44,55216439000001
62;40,540924;44,599306850000005
63;40,540924;44,64309886
64;40,540924;44,57858741000001
65;40,540924;44,723071719999986
66;40,540924;44,47639983000001
67;40,540924;44,436791469999996
68;40,540924;44,60171376000001
69;40,540924;44,41394519000001
70;40,540924;44,79073845000002
71;40,540924;44,613991520000006
72;40,540924;44,49367823000001
73;40,540924;44,57123399000001
74;40,540924;44,61824532000001
75;40,540924;44,593852150000004
76;40,540924;44,614377470000015
77;40,540924;44,61337463999998
78;40,540924;44,56524585000001
79;40,540924;44,24593803
80;40,540924;44,597105470000024
81;40,540924;44,500381320000024
82;40,540924;44,40637270000002
83;40,540924;44,60907706000002
84;40,540924;44,61365117999999
85;40,540924;44,27705332000001
86;40,540924;44,359252240000004
87;40,540924;44,23854605
88;40,540924;44,356804120000014
89;40,540924;44,199501520000005
90;40,540924;44,29169941000001
91;40,540924;44,19226860000001
92;40,540924;44,37130522
93;40,540924;44,28287503999999
94;40,540924;44,33360482000001
95;40,540924;44,31537529000002
96;40,540924;44,32149458
97;40,540924;44,28098427000002
98;40,540924;44,19045669000001
99;40,540924;44,382216540000016
100;40,540924;44,14484458999999
