Generation;Best;Average
0;38,261771;40,42223884000001
1;38,261771;40,11999976
2;37,447659;40,00505478999998
3;37,447659;40,00737913000001
4;37,447659;39,943780410000016
5;37,447659;39,77489484000001
6;37,447659;39,83410103999999
7;37,447659;39,890566930000006
8;37,447659;39,74900081000001
9;37,445095;39,82663165000002
10;37,400167;39,77701099000001
11;36,445095;39,33068953
12;36,445095;39,48759265000001
13;36,445095;39,57468666
14;36,445095;39,62762304
15;36,445095;39,53302607
16;36,445095;39,47566711000002
17;36,445095;39,558378449999985
18;36,445095;39,409114119999984
19;36,445095;39,2446397
20;36,445095;39,35188725
21;36,445095;39,51706749000002
22;36,445095;39,500080630000014
23;36,445095;39,29974843000001
24;36,445095;39,37346351000001
25;36,445095;39,22581132000001
26;36,445095;39,117823140000006
27;36,445095;39,31168316000001
28;36,445095;39,37181927000002
29;36,445095;39,38376482
30;36,445095;39,11117282
31;36,445095;39,33376452000002
32;36,445095;39,34173253
33;36,445095;39,14618691000002
34;36,445095;39,15585512
35;36,445095;39,099105940000015
36;36,445095;39,17362116999999
37;36,445095;39,21112616000001
38;36,445095;39,06494039000002
39;36,338054;39,12489645
40;36,338054;39,09334528
41;36,338054;39,26580781000001
42;36,338054;39,140178170000006
43;36,338054;39,07723577000001
44;36,338054;39,05951226999999
45;36,338054;39,072944039999996
46;36,338054;38,95345456
47;36,338054;39,00833089
48;36,338054;39,08441299999999
49;36,338054;39,078242939999996
50;36,338054;38,91329186
51;36,338054;38,96134696000001
52;36,338054;39,023590340000005
53;36,338054;38,91409256
54;36,338054;39,05123146000001
55;36,338054;38,99296612000001
56;36,338054;39,10799697
57;36,338054;38,97929062999999
58;36,338054;38,95993696999999
59;36,338054;39,11475871
60;36,338054;39,00525623999999
61;36,338054;38,916105729999984
62;36,338054;39,09697401
63;36,338054;38,9930464
64;36,338054;38,94172923999999
65;36,338054;39,050657199999996
66;36,338054;38,743327789999995
67;36,338054;38,958044529999995
68;36,338054;38,95154864999999
69;36,338054;39,025744839999994
70;36,338054;39,01446757
71;36,338054;38,879129439999986
72;36,338054;38,99036080999999
73;36,338054;39,045085979999996
74;36,338054;38,999134589999976
75;36,338054;38,82525186999998
76;36,338054;38,97552402999999
77;36,338054;38,95613546999999
78;36,338054;39,030547819999995
79;36,338054;38,98665352
80;36,338054;39,100677680000004
81;36,338054;38,976042239999984
82;36,338054;38,95205583
83;36,338054;38,982258779999995
84;36,338054;38,968071889999976
85;36,338054;39,03885912
86;36,338054;39,04934923999998
87;36,338054;39,017645639999984
88;36,338054;38,92488936999998
89;36,338054;38,82265112
90;36,338054;39,09283761999998
91;36,338054;39,034849380000004
92;36,338054;39,076585789999996
93;36,338054;39,030298069999986
94;36,338054;39,00854824
95;36,273156;38,906972700000004
96;36,273156;38,814849219999985
97;36,273156;39,092482459999985
98;36,273156;38,98630579999999
99;36,273156;38,90505923999999
100;36,261114;39,11504365999999
