Generation;Best;Average;ElapsedSeconds
0;12,421061;13,830954899333356;0,00
1;12,351644;13,623280583333326;0,86
2;12,351644;13,526071369666626;1,70
3;12,211845;13,495885162333296;2,47
4;12,211845;13,434078895666671;3,24
5;12,211845;13,358220313666672;4,01
6;12,211845;13,334464852333342;4,81
7;12,138935;13,268033234333338;5,58
8;12,090168;13,222156027333323;6,32
9;12,090168;13,200598420999954;7,04
10;12,090168;13,166971065999986;7,83
11;12,075017;13,12764615799999;8,60
12;12,075017;13,082584541999967;9,44
13;12,075017;13,076260561666675;10,17
14;12,075017;13,045499133999984;10,97
15;12,075017;13,02621369966665;11,73
16;12,075017;12,996151545333325;12,58
17;12,075017;12,999054218333304;13,47
18;12,075017;12,980381723000031;14,35
19;12,075017;12,971420522666662;15,15
20;11,98378;12,966294778666668;16,04
21;11,98378;12,941234445666673;16,98
22;11,98268;12,929187848666642;17,89
23;11,98268;12,909599407666667;18,78
24;11,98268;12,900990499666664;19,63
25;11,976533;12,913684889666667;20,52
26;11,976533;12,88418621633335;21,43
27;11,976533;12,879600786666645;22,32
28;11,975509;12,866006374333347;23,22
29;11,961099;12,856521344333302;24,13
30;11,961099;12,817923848333361;25,08
31;11,961099;12,832199535333313;25,97
32;11,961099;12,796804144333331;26,90
33;11,961099;12,804986565666649;27,82
34;11,961099;12,785259264666646;28,73
35;11,961099;12,764939864333336;29,62
36;11,955672;12,757260223333336;30,54
37;11,955672;12,761698232999986;31,47
38;11,955672;12,733619249999999;32,50
39;11,955672;12,716696872999998;33,45
40;11,955672;12,723199588666638;34,40
41;11,955672;12,700465222666637;35,32
42;11,955672;12,697359623666651;36,25
43;11,955672;12,687219845333324;37,30
44;11,955672;12,695365316666633;38,38
45;11,955315;12,684509262999997;39,51
46;11,953165;12,68376705966665;40,58
47;11,953165;12,684798153666666;41,60
48;11,947129;12,685815017999964;42,85
49;11,947129;12,665406428666639;44,51
50;11,947129;12,658907313666667;45,75
51;11,947129;12,65166216066665;46,98
52;11,947129;12,657533959333353;48,12
53;11,947129;12,643115957333318;49,34
54;11,947129;12,653817327999985;50,56
55;11,947129;12,655758281666657;51,69
56;11,945551;12,653143292666655;52,83
57;11,945551;12,65292285466668;53,83
58;11,945551;12,649462731333347;54,78
59;11,945551;12,644496608333323;59,58
60;11,945551;12,633296677666673;60,63
61;11,945551;12,61774752766667;61,80
62;11,945551;12,629623240333329;62,92
63;11,945551;12,635799471000004;64,01
64;11,945551;12,616703246;65,12
65;11,937775;12,613669177666663;66,18
66;11,937775;12,608610400666684;67,24
67;11,937775;12,60562833500001;68,36
68;11,937775;12,60705051000002;69,45
69;11,937775;12,604711751666647;70,59
70;11,937775;12,598038129333329;71,73
71;11,937775;12,597138947666654;72,82
72;11,937775;12,610429534999996;73,92
73;11,937775;12,610193421000002;75,00
74;11,937775;12,593607223;76,20
75;11,937775;12,595087655666674;77,31
76;11,937775;12,590227905999956;78,51
77;11,937775;12,59956228533333;79,59
78;11,937775;12,597979839666678;80,68
79;11,937775;12,574104916999985;81,78
80;11,937775;12,58842381166669;82,91
81;11,937775;12,579096344999996;84,06
82;11,937775;12,576323509666661;85,20
83;11,937689;12,57966142766662;86,39
84;11,935739;12,576358605666675;87,57
85;11,935739;12,570356385333357;88,80
86;11,935739;12,567911906666682;89,99
87;11,935739;12,563127774999993;91,16
88;11,935739;12,567963485000032;92,30
89;11,935739;12,563295049666662;93,48
90;11,935739;12,561611517666686;94,67
91;11,935739;12,566730884333344;95,91
92;11,935739;12,556031489666685;97,10
93;11,935739;12,56331509133334;98,35
94;11,935739;12,565655870666669;99,65
95;11,935739;12,56573342366667;100,99
96;11,935739;12,554441862333336;102,14
97;11,935739;12,557417914000007;103,41
98;11,935739;12,548099008333336;104,66
99;11,935739;12,544439772999992;106,01
100;11,935739;12,554608293999998;107,35
101;11,935739;12,541955276000028;108,70
102;11,935739;12,553903311333313;110,01
103;11,935739;12,548515998666668;111,30
104;11,935739;12,556299650000001;112,55
105;11,935739;12,557148473999982;113,84
106;11,935739;12,540963472000023;115,11
107;11,935739;12,53202729800002;116,34
108;11,935739;12,541378190333349;117,47
109;11,935739;12,545992934333372;118,72
110;11,935739;12,542927032333306;120,00
