Generation;Best;Average
0;30,2958;31,902469970000002
1;29,418245;31,38433533000001
2;29,418245;31,443372649999993
3;29,2997;31,222509790000004
4;29,2997;31,32729441999999
5;29,2997;31,092641009999983
6;29,2997;31,182050630000006
7;29,2997;31,27804430999999
8;29,2997;31,135562830000012
9;29,2997;31,141474740000007
10;29,2997;31,018667479999994
11;28,343011;31,008970090000027
12;28,343011;31,248328210000004
13;28,343011;31,02511797
14;28,343011;30,97445905
15;28,343011;31,045079490000006
16;28,343011;30,938170969999998
17;28,343011;31,035439549999992
18;28,343011;31,08748851000001
19;28,343011;30,96316312
20;28,343011;31,028209619999995
21;28,343011;31,089294159999994
22;28,343011;31,062127079999996
23;28,343011;30,79221754999999
24;28,343011;30,98931760999999
25;28,343011;30,956744159999992
26;28,343011;30,902121260000005
27;28,343011;30,87802244
28;28,343011;30,845367489999997
29;28,343011;31,198004159999996
30;28,343011;30,77706639000001
31;28,343011;30,940678889999994
32;28,343011;31,02653666
33;28,343011;30,952511469999994
34;28,343011;30,720066320000004
35;28,343011;30,875584840000002
36;28,343011;30,801340570000008
37;28,343011;30,788268320000007
38;28,343011;30,754750719999993
39;28,343011;31,018988780000004
40;28,343011;30,983885950000005
41;28,343011;30,81270041
42;28,343011;30,811162780000004
43;28,343011;30,732087770000003
44;28,343011;30,715067750000006
45;28,343011;30,798041310000002
46;28,343011;30,82877717
47;28,343011;30,84254444
48;28,343011;30,903056729999985
49;28,343011;30,703521830000014
50;28,252809;30,80366876000003
51;28,252809;30,780190870000006
52;28,252809;30,70105398000001
53;28,252809;30,727511719999974
54;28,252809;30,54994971000001
55;28,252809;30,56682013
56;28,252809;30,71954674000002
57;28,252809;30,796314220000003
58;28,252809;30,86055303000001
59;28,252809;30,73402143
60;28,252809;30,764419909999994
61;28,252809;30,687649780000005
62;28,252809;30,638650470000005
63;28,252809;30,735324179999992
64;28,252809;30,740705140000017
65;28,252809;30,62998073000001
66;28,252809;30,80932125000001
67;28,252809;30,824872490000022
68;28,252809;30,521220410000005
69;28,252809;30,69059662
70;28,252809;30,85471333000001
71;28,252809;30,51655337000001
72;28,252809;30,51837166
73;28,252809;30,636471950000015
74;28,252809;30,568285550000006
75;28,252809;30,561290120000002
76;28,252809;30,674524640000012
77;28,252809;30,463105080000012
78;28,252809;30,48549479999999
79;28,252809;30,673251950000004
80;28,252809;30,660719040000004
81;28,252809;30,604341630000004
82;28,252809;30,759067700000013
83;28,252809;30,68786593000001
84;28,252809;30,541643820000008
85;28,252809;30,598231700000007
86;28,252809;30,50303901
87;28,252809;30,504950930000014
88;28,252809;30,676130170000008
89;28,252809;30,53016503
90;28,252809;30,549732580000008
91;28,252809;30,486036680000016
92;28,252809;30,51974343000001
93;28,252809;30,412129
94;28,252809;30,475116870000008
95;28,252809;30,49690346000001
96;28,252809;30,486138019999995
97;28,252809;30,65175112999999
98;28,252809;30,367748499999998
99;28,252809;30,575790380000015
100;28,252809;30,422546949999997
