Generation;Best;Average
0;25,305368;27,53776131999999
1;25,236313;27,073281580000007
2;25,236313;27,29043619999999
3;25,236313;26,985574059999994
4;25,236313;27,045711769999993
5;25,236313;26,984403389999994
6;25,236313;27,14205585
7;25,236313;27,044159439999994
8;24,435116;26,74538949
9;24,435116;27,034076970000015
10;24,435116;26,80048415
11;24,435116;26,819564279999987
12;24,435116;26,878532499999995
13;24,435116;26,85669219
14;24,435116;26,755531219999995
15;24,435116;26,96105020999999
16;24,435116;26,784514559999987
17;24,435116;26,67173311
18;24,435116;26,718931360000006
19;24,435116;26,590777090000003
20;24,435116;26,63515368000001
21;24,435116;26,745495289999994
22;24,435116;26,542875489999993
23;24,435116;26,41269262999999
24;24,435116;26,49984753
25;24,435116;26,610060009999998
26;24,435116;26,55998803
27;24,310764;26,447335190000004
28;24,310764;26,310154360000002
29;24,310764;26,360240129999994
30;24,310764;26,486270760000014
31;24,310764;26,467259320000007
32;24,310764;26,499375140000016
33;24,310764;26,344631720000002
34;24,310764;26,46465428000001
35;24,310764;26,52396256
36;24,310764;26,467782510000017
37;24,294131;26,515650950000005
38;24,294131;26,289945220000003
39;24,294131;26,48895308
40;24,294131;26,312784119999996
41;24,294131;26,34379463999999
42;24,294131;26,36786158
43;24,294131;26,47503258
44;23,572718;26,524737139999992
45;23,572718;26,244291120000003
46;23,572718;26,386679939999993
47;23,572718;26,350570549999997
48;23,572718;26,436280390000007
49;23,572718;26,51074783000001
50;23,572718;26,27426101999999
51;23,572718;26,377121510000002
52;23,572718;26,340942339999998
53;23,572718;26,524338280000002
54;23,572718;26,38148037999999
55;23,572718;26,215897219999988
56;23,572718;26,369872009999995
57;23,572718;26,324555459999996
58;23,572718;26,512511299999993
59;23,572718;26,423156289999994
60;23,572718;26,417054859999997
61;23,572718;26,147662069999996
62;23,572718;26,35083597999999
63;23,572718;26,307658169999996
64;23,572718;26,360785469999996
65;23,572718;26,310598029999998
66;23,572718;26,560709809999995
67;23,572718;26,313524699999988
68;23,572718;26,260368139999997
69;23,572718;26,34799456999999
70;23,572718;26,381277809999993
71;23,572718;26,421454099999988
72;23,572718;26,356064919999998
73;23,572718;26,367390779999997
74;23,364316;26,472842449999995
75;23,364316;26,25737462
76;23,364316;26,312568050000003
77;23,364316;26,138074000000007
78;23,364316;26,295162559999994
79;23,364316;26,316032079999992
80;23,364316;26,195547819999987
81;23,364316;26,330171089999986
82;23,364316;26,538432429999997
83;23,364316;26,280170029999994
84;23,364316;26,345740329999995
85;23,364316;26,279314179999997
86;23,364316;26,303466679999996
87;23,364316;26,190981669999996
88;23,364316;26,190746499999978
89;23,364316;26,155385699999997
90;23,364316;26,21727727
91;23,364316;26,17514626
92;23,364316;26,179424809999997
93;23,364316;26,169858480000006
94;23,364316;26,23499738
95;23,364316;26,12302997
96;23,364316;26,05804772
97;23,364316;26,10378882999999
98;23,364316;26,109141440000002
99;23,334286;26,19656602999999
100;23,334286;25,93820274
