Generation;Best;Average
0;28,328336;31,457874229999994
1;28,328336;31,186383340000006
2;28,328336;30,83064673
3;28,328336;30,688595570000007
4;28,328336;30,654395900000022
5;28,328336;30,548184940000002
6;28,328336;30,610147240000014
7;28,328336;30,453261120000015
8;28,328336;30,54163532
9;28,250992;30,439089040000013
10;28,250992;30,29810409000001
11;28,250992;30,223250180000015
12;28,250992;30,27737247000001
13;27,453414;30,296600590000008
14;27,453414;30,32921234000001
15;27,453414;30,209355310000014
16;27,453414;30,23904523000001
17;27,453414;30,276573180000003
18;27,453414;30,276585040000008
19;27,453414;30,30057692999999
20;27,453414;30,416404259999993
21;27,453414;30,239801940000003
22;27,453414;30,307994599999997
23;27,453414;30,138096360000013
24;27,453414;30,379628999999994
25;27,453414;30,19035479
26;27,453414;30,313601420000012
27;27,453414;30,150155070000004
28;27,453414;29,91354945
29;27,453414;30,019038300000012
30;27,453414;30,02083221000001
31;27,453414;29,792772970000016
32;27,453414;29,97946310000001
33;27,453414;30,035498680000003
34;27,453414;30,210612320000013
35;27,453414;30,13007651000001
36;27,453414;30,19826388000001
37;27,453414;30,05385338000001
38;27,453414;30,08367539
39;27,453414;30,13138206000001
40;27,453414;30,192622589999996
41;27,453414;30,02840536000002
42;27,453414;30,160346130000004
43;27,453414;29,97146868000001
44;27,453414;30,020565770000005
45;27,453414;29,959833130000014
46;27,453414;30,09457959000001
47;27,453414;30,06900889000001
48;27,453414;30,00065763000001
49;27,453414;30,121211540000004
50;27,453414;30,103103650000016
51;27,453414;29,996203330000004
52;27,453414;30,10366752000001
53;27,453414;30,092554590000017
54;27,453414;30,14154871000001
55;27,453414;30,02354637
56;27,453414;30,017427580000003
57;27,453414;30,011387230000004
58;27,453414;30,004527590000002
59;27,453414;29,89613331000001
60;27,453414;30,018991790000015
61;27,453414;29,92426736000001
62;27,453414;30,05882657
63;27,453414;30,18967337000001
64;27,453414;30,096311750000012
65;27,453414;29,943860900000004
66;27,453414;30,036764710000007
67;27,453414;29,876418120000007
68;27,453414;29,866159710000005
69;27,453414;29,82810863000001
70;27,453414;29,816452820000016
71;27,453414;30,005760329999998
72;27,453414;29,961440200000013
73;27,453414;29,921520049999998
74;27,453414;29,99884882999999
75;27,453414;30,129088940000003
76;27,448914;30,07056524999999
77;27,448914;29,934193910000005
78;27,370758;29,842270379999995
79;27,370758;29,75347869
80;27,370758;29,806117790000002
81;27,370758;29,919258339999992
82;27,370758;29,943243659999993
83;27,370758;29,905156530000003
84;27,370758;29,822942480000005
85;27,370758;29,727405269999995
86;27,370758;29,663813280000003
87;27,342342;29,76208996999999
88;27,342342;29,681720709999983
89;27,342342;29,699037819999994
90;27,342342;29,675978870000005
91;27,342342;29,750456250000006
92;27,286419;29,715286449999997
93;27,286419;29,680252539999998
94;27,286419;29,563162749999996
95;27,286419;29,79249779999999
96;27,286419;29,652697359999998
97;27,286419;29,74451950999999
98;27,286419;29,65715454999999
99;27,286419;29,762356869999994
100;27,286419;29,723378070000003
